Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
antique-french-clock-with-porcelain-face,Antique French Clock with Porcelain Face,"<p>Handsome antique clock has Roman numerals and marked minutes with detailed hands on porcelain face. Glass-encasement is made of brass and bevelled covered glass. Body of clock is scu...</p><p><strong>Materials:</strong> Marble, Slate, Iron</p><p><strong>Category:</strong> Antique 19th Century French Clocks</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"19th Century, Antique, French, Marble, Slate, Iron",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-067,5000,shopify,1,deny,manual,610,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/75/XXX_8899_1278552776_1-01.jpg?width=2000&quality=90,1,Antique French Clock with Porcelain Face,FALSE,Antique French Clock with Porcelain Face | Antique Furniture Co.,Handsome antique clock has Roman numerals and marked minutes with detailed hands on porcelain face. Glass-encasement is made of brass and bevelled covered ,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
fine-art-floor-lamps-with-antique-finish,Fine Art Floor Lamps with Antique Finish,"<p>Midcentury candlestick floor lamps by Fine Art with antique finish; heavy gold composite shades with brass finials.</p><p><strong>Materials:</strong> Iron, Gold, Silver Leaf, Gold Leaf</p><p><strong>Category:</strong> 20th Century American Floor Lamps</p>",Antique Furniture Co.,Home & Garden > Lighting,Lighting,"20th Century, Antique, Iron, Gold, Silver Leaf, Gold Leaf",TRUE,Title,Default Title,,,,,ANT-LIGHTING-068,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesD/upload/8899/54/8899_1275360926_2.jpg?width=2000&quality=90,1,Fine Art Floor Lamps with Antique Finish,FALSE,Fine Art Floor Lamps with Antique Finish | Antique Furniture Co.,Midcentury candlestick floor lamps by Fine Art with antique finish; heavy gold composite shades with brass finials.,Home & Garden > Lighting,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
fine-art-floor-lamps-with-antique-finish,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesD/upload/8899/54/8899_1275360926_1_1.jpg?width=2000&quality=90,2,Fine Art Floor Lamps with Antique Finish - Image 2,,,,,,,,,,,,,,,,,,,,
fine-art-floor-lamps-with-antique-finish,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesD/upload/8899/54/8899_1275360926_1_1-01.jpg?width=2000&quality=90,3,Fine Art Floor Lamps with Antique Finish - Image 3,,,,,,,,,,,,,,,,,,,,
indian-teakwood-dining-table-with-pedestal-legs-and-wrought-iron-trim,Indian Teakwood Dining Table with Pedestal Legs and Wrought Iron Trim,<p>This beautiful Indian dining table has been refinished and highly polished to perfection with intricate work in wrought iron trim.</p><p><strong>Materials:</strong> Iron</p><p><strong>Category:</strong> Vintage 1970s Indian Desks and Writing Tables</p>,Antique Furniture Co.,Furniture > Tables,Table,"Indian, Iron",TRUE,Title,Default Title,,,,,ANT-TABLE-069,25000,shopify,1,deny,manual,7000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/13_13/table_ironwork1/XXX_TABLE_IRONWORK1_A-01.jpg?width=2000&quality=90,1,Indian Teakwood Dining Table with Pedestal Legs and Wrought Iron Trim,FALSE,Indian Teakwood Dining Table with Pedestal Legs an | Antique Furniture Co.,This beautiful Indian dining table has been refinished and highly polished to perfection with intricate work in wrought iron trim.,Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
eastlake-bench-with-porcelain-casters,Eastlake Bench with Porcelain Casters,<p>Handsome hand-carved oak Eastlake bench with brushed mohair trimmed fabric and porcelain wheels.</p><p><strong>Materials:</strong> Oak</p><p><strong>Category:</strong> Early 20th Century American Settees</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"20th Century, Oak",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-070,5000,shopify,1,deny,manual,2240,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/370/XXX_8899_1346102538_1-01.jpg?width=2000&quality=90,1,Eastlake Bench with Porcelain Casters,FALSE,Eastlake Bench with Porcelain Casters | Antique Furniture Co.,Handsome hand-carved oak Eastlake bench with brushed mohair trimmed fabric and porcelain wheels.,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
custom-sheildback-occassional-chair,Custom Sheildback Occassional Chair,<p>Fruitwood Shieldback chair with delicate feather and ribboning elegant diamond slant legs with olive pouf fabric.</p><p><strong>Materials:</strong> Fruitwood</p><p><strong>Category:</strong> 20th Century American Side Chairs</p>,Antique Furniture Co.,Furniture > Chairs,Chair,"20th Century, Fruitwood",TRUE,Title,Default Title,,,,,ANT-CHAIR-071,10000,shopify,1,deny,manual,1200,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/365/8899_1346102361_2.jpg?width=2000&quality=90,1,Custom Sheildback Occassional Chair,FALSE,Custom Sheildback Occassional Chair | Antique Furniture Co.,Fruitwood Shieldback chair with delicate feather and ribboning elegant diamond slant legs with olive pouf fabric.,Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
custom-sheildback-occassional-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/365/XXX_8899_1346102361_1.jpg?width=2000&quality=90,2,Custom Sheildback Occassional Chair - Image 2,,,,,,,,,,,,,,,,,,,,
custom-sheildback-occassional-chair,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/365/XXX_8899_1346102361_1-01.jpg?width=2000&quality=90,3,Custom Sheildback Occassional Chair - Image 3,,,,,,,,,,,,,,,,,,,,
large-gold-beveled-mirror,Large Gold Beveled Mirror,<p>Beautiful substantial 20th century reproduction of I an attractive hall or Trumeau style mirror.</p><p><strong>Category:</strong> 20th Century American Mantel Mirrors and Fireplace Mirrors</p>,Antique Furniture Co.,Home & Garden > Decor > Mirrors,Mirror,20th Century,TRUE,Title,Default Title,,,,,ANT-MIRROR-072,5000,shopify,1,deny,manual,4500,,TRUE,TRUE,,https://a.1stdibscdn.com/large-gold-beveled-mirror-for-sale/f_8899/f_1039540/ORG_1718597797550_master.jpg?width=2000&quality=90,1,Large Gold Beveled Mirror,FALSE,Large Gold Beveled Mirror | Antique Furniture Co.,Beautiful substantial 20th century reproduction of I an attractive hall or Trumeau style mirror.,Home & Garden > Decor > Mirrors,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
art-deco-glass-ink-well,Art Deco Glass Ink Well,<p>Glass inkwell with ball-peened silver flip cap. Blackened body with deco-clover pattern inside the glass.</p><p><strong>Materials:</strong> Glass</p><p><strong>Category:</strong> Antique 19th Century Inkwells</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Art Deco, 19th Century, Antique, Glass",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-073,5000,shopify,1,deny,manual,800,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/380/XXX_8899_1346447534_1-01.jpg?width=2000&quality=90,1,Art Deco Glass Ink Well,FALSE,Art Deco Glass Ink Well | Antique Furniture Co.,Glass inkwell with ball-peened silver flip cap. Blackened body with deco-clover pattern inside the glass.,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
southeast-asian-teak-rice-barrel,Southeast Asian Teak Rice Barrel,"<p>This handmade 20th century wooden grain barrel is built upon an oval base. The whole has an oblong shape which tapers toward the top.

To be strapped on the side of a water buffalo.</p><p><strong>Materials:</strong> Iron</p><p><strong>Category:</strong> 20th Century Southeast Asian Decorative Baskets</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Asian, 20th Century, Iron",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-074,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/286/8899_1324492139_2.jpg?width=2000&quality=90,1,Southeast Asian Teak Rice Barrel,FALSE,Southeast Asian Teak Rice Barrel | Antique Furniture Co.,"This handmade 20th century wooden grain barrel is built upon an oval base. The whole has an oblong shape which tapers toward the top.

To be strapped on th",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
southeast-asian-teak-rice-barrel,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/285/8899_1324420555_1_1.jpg?width=2000&quality=90,2,Southeast Asian Teak Rice Barrel - Image 2,,,,,,,,,,,,,,,,,,,,
southeast-asian-teak-rice-barrel,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/285/8899_1324420555_1_1-01.jpg?width=2000&quality=90,3,Southeast Asian Teak Rice Barrel - Image 3,,,,,,,,,,,,,,,,,,,,
1930s-english-grandmother-clock,1930s English Grandmother Clock,"<p>Encased in oak with a wonderful diamond front, this wonderful clock features Arabic numerals on a silver plate face. Two openings on the face allow one to have the chime and the cloc...</p><p><strong>Materials:</strong> Silver Plate</p><p><strong>Category:</strong> Vintage 1930s English Clocks</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"English, Silver Plate",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-075,5000,shopify,1,deny,manual,2100,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/111/XXX_8899_1291324862_1_768-01.jpg?width=2000&quality=90,1,1930s English Grandmother Clock,FALSE,1930s English Grandmother Clock | Antique Furniture Co.,"Encased in oak with a wonderful diamond front, this wonderful clock features Arabic numerals on a silver plate face. Two openings on the face allow one to ",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
silver-water-pitcher-with-japanese-flower-etching,Silver Water Pitcher with Japanese Flower Etching,<p>This elegant example of Aesthetic Movement silver was manufactured by ORF Silver Company. This decorative motif clearly displays the influence of Japanese art on Victorian design. Th...</p><p><strong>Category:</strong> Antique 19th Century American Pitchers</p>,Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,"19th Century, Antique",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-076,5000,shopify,1,deny,manual,360,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/186/XXX_8899_1309291440_1-01.jpg?width=2000&quality=90,1,Silver Water Pitcher with Japanese Flower Etching,FALSE,Silver Water Pitcher with Japanese Flower Etching | Antique Furniture Co.,This elegant example of Aesthetic Movement silver was manufactured by ORF Silver Company. This decorative motif clearly displays the influence of Japanese ,Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-two-toned-flambe-glazed-hexagonal-balauster-vases,Pair of Two-Toned Flambe Glazed Hexagonal Balauster Vases,<p>This pair hexagonal ceramic vases feature a wonderful multi toned flambe glaze. This traditional Chinese form has been given a midcentury treatment similar to examples from Haeger.</p><p><strong>Category:</strong> Vintage 1960s American Vases</p>,Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,,TRUE,Title,Default Title,,,,,ANT-DECORATIVE-077,5000,shopify,1,deny,manual,350,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/341/8899_1335804355_2.jpg?width=2000&quality=90,1,Pair of Two-Toned Flambe Glazed Hexagonal Balauster Vases,FALSE,Pair of Two-Toned Flambe Glazed Hexagonal Balauste | Antique Furniture Co.,This pair hexagonal ceramic vases feature a wonderful multi toned flambe glaze. This traditional Chinese form has been given a midcentury treatment similar,Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-two-toned-flambe-glazed-hexagonal-balauster-vases,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/341/XXX_8899_1335804355_1.jpg?width=2000&quality=90,2,Pair of Two-Toned Flambe Glazed Hexagonal Balauster Vases - Image 2,,,,,,,,,,,,,,,,,,,,
pair-of-two-toned-flambe-glazed-hexagonal-balauster-vases,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/341/XXX_8899_1335804355_1-01.jpg?width=2000&quality=90,3,Pair of Two-Toned Flambe Glazed Hexagonal Balauster Vases - Image 3,,,,,,,,,,,,,,,,,,,,
pakistan-onyx-marble-lidded-round-box,Pakistan Onyx Marble Lidded Round Box,<p>This Pakistan onyx marble lidded round box was most likely part of a boudoir set and intended to hold loose powder and a puff. The Pakistan onyx has marvellous veining in shades of c...</p><p><strong>Category:</strong> Vintage 1950s Pakistani Boxes</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,,TRUE,Title,Default Title,,,,,ANT-DECORATIVE-078,5000,shopify,1,deny,manual,500,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/336/XXX_8899_1335724509_1-01.jpg?width=2000&quality=90,1,Pakistan Onyx Marble Lidded Round Box,FALSE,Pakistan Onyx Marble Lidded Round Box | Antique Furniture Co.,This Pakistan onyx marble lidded round box was most likely part of a boudoir set and intended to hold loose powder and a puff. The Pakistan onyx has marvel,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-overstuffed-denim-chairs-on-casters,Pair of Overstuffed Denim Chairs on Casters,"<p>Big cozy papa bear chairs in the style of Ralph Lauren. Denim with red cotton piping, tucked arms and back on big round casters. Great for boys room, dormitory room. Sturdy and nearl...</p><p><strong>Category:</strong> 20th Century American Club Chairs</p>",Antique Furniture Co.,Furniture > Chairs,Chair,20th Century,TRUE,Title,Default Title,,,,,ANT-CHAIR-079,10000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/387/8899_1348614008_12-01.jpg?width=2000&quality=90,1,Pair of Overstuffed Denim Chairs on Casters,FALSE,Pair of Overstuffed Denim Chairs on Casters | Antique Furniture Co.,"Big cozy papa bear chairs in the style of Ralph Lauren. Denim with red cotton piping, tucked arms and back on big round casters. Great for boys room, dormi",Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-french-midcentury-gourmet-copper-pots-by-baumalu,Pair of French Midcentury Gourmet Copper Pots by Baumalu,"<p>Beautiful pair of copper lidded cooking pots with iron handles and hardward, made in France by Baumalu.</p><p><strong>Category:</strong> Early 20th Century French More Dining and Entertaining</p>",Antique Furniture Co.,Home & Garden > Decor > Vases,Decorative Vessel,"20th Century, French",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-080,5000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/32_15/baumalucopperpots06/BaumaluCopperPots06_l.jpeg?width=2000&quality=90,1,Pair of French Midcentury Gourmet Copper Pots by Baumalu,FALSE,Pair of French Midcentury Gourmet Copper Pots by B | Antique Furniture Co.,"Beautiful pair of copper lidded cooking pots with iron handles and hardward, made in France by Baumalu.",Home & Garden > Decor > Vases,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-french-midcentury-gourmet-copper-pots-by-baumalu,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/34_15/org_baumalucopperpots11/ORG_BaumaluCopperPots11.jpeg?width=2000&quality=90,2,Pair of French Midcentury Gourmet Copper Pots by Baumalu - Image 2,,,,,,,,,,,,,,,,,,,,
pair-of-french-midcentury-gourmet-copper-pots-by-baumalu,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/32_15/baumalucopperpots06/BaumaluCopperPots06_l_s.jpeg?width=2000&quality=90,3,Pair of French Midcentury Gourmet Copper Pots by Baumalu - Image 3,,,,,,,,,,,,,,,,,,,,
pair-of-french-midcentury-gourmet-copper-pots-by-baumalu,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/34_15/org_baumalucopperpots11/BaumaluCopperPots11_l_s.jpeg?width=2000&quality=90,4,Pair of French Midcentury Gourmet Copper Pots by Baumalu - Image 4,,,,,,,,,,,,,,,,,,,,
red-leather-antique-hearth-bench-with-nailhead-trim,Red Leather Antique Hearth Bench with Nailhead Trim,"<p>This red leather, carved French oak and nailhead trimmed hearthside bench has a curved interior for tending to the fire to seat in front of a fireplace.</p><p><strong>Category:</strong> Antique 19th Century French Benches</p>",Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"19th Century, Antique, French",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-081,5000,shopify,1,deny,manual,12000,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/49_12/FireSideBench3/XXX_FireSideBench3-01.jpg?width=2000&quality=90,1,Red Leather Antique Hearth Bench with Nailhead Trim,FALSE,Red Leather Antique Hearth Bench with Nailhead Tri | Antique Furniture Co.,"This red leather, carved French oak and nailhead trimmed hearthside bench has a curved interior for tending to the fire to seat in front of a fireplace.",Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
pair-of-chrome-and-velvet-midcentury-parsons-chairs,Pair of Chrome and Velvet Midcentury Parsons Chairs,<p>This pair of midcentury Parsons chairs sit upon chrome bases. They are covered in channeled vivid raspberry velvet upholstery with piping. The artfully executed upholstery gives thes...</p><p><strong>Category:</strong> Vintage 1960s American Slipper Chairs</p>,Antique Furniture Co.,Furniture > Chairs,Chair,,TRUE,Title,Default Title,,,,,ANT-CHAIR-082,10000,shopify,1,deny,manual,0,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/194/XXX_8899_1311371891_1-01.jpg?width=2000&quality=90,1,Pair of Chrome and Velvet Midcentury Parsons Chairs,FALSE,Pair of Chrome and Velvet Midcentury Parsons Chair | Antique Furniture Co.,This pair of midcentury Parsons chairs sit upon chrome bases. They are covered in channeled vivid raspberry velvet upholstery with piping. The artfully exe,Furniture > Chairs,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
beautiful-petite-round-maple-parlor-table-with-marble-top,Beautiful Petite Round Maple Parlor Table with Marble Top,<p>This beautiful 1940s style table with marble top will add a lovely touch to bedroom or parlor.</p><p><strong>Category:</strong> 20th Century French Side Tables</p>,Antique Furniture Co.,Furniture > Tables,Table,"20th Century, French",TRUE,Title,Default Title,,,,,ANT-TABLE-083,25000,shopify,1,deny,manual,2600,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/323/XXX_8899_1333115153_1.jpg?width=2000&quality=90,1,Beautiful Petite Round Maple Parlor Table with Marble Top,FALSE,Beautiful Petite Round Maple Parlor Table with Mar | Antique Furniture Co.,This beautiful 1940s style table with marble top will add a lovely touch to bedroom or parlor.,Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
beautiful-petite-round-maple-parlor-table-with-marble-top,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/323/XXX_8899_1333115153_1_1.jpg?width=2000&quality=90,2,Beautiful Petite Round Maple Parlor Table with Marble Top - Image 2,,,,,,,,,,,,,,,,,,,,
beautiful-petite-round-maple-parlor-table-with-marble-top,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/323/XXX_8899_1333115153_1_1-01.jpg?width=2000&quality=90,3,Beautiful Petite Round Maple Parlor Table with Marble Top - Image 3,,,,,,,,,,,,,,,,,,,,
american-elizabethan-revival-walnut-cabinet,American Elizabethan Revival Walnut Cabinet,"<p>Victorian cabinet reflects the “Elizabethan” Revivalist style. Made of walnut it has ornate detailing and a fashionable framed faux mixed wood veneer on the doors. 



Made in gr...</p><p><strong>Materials:</strong> Walnut</p><p><strong>Category:</strong> Early 20th Century American Cabinets</p>",Antique Furniture Co.,Furniture > Cabinets & Storage,Cabinet,"20th Century, Walnut",TRUE,Title,Default Title,,,,,ANT-CABINET-084,50000,shopify,1,deny,manual,2300,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesD/upload/8899/35/8899_1272684498_1_1.jpg?width=2000&quality=90,1,American Elizabethan Revival Walnut Cabinet,FALSE,American Elizabethan Revival Walnut Cabinet | Antique Furniture Co.,Victorian cabinet reflects the “Elizabethan” Revivalist style. Made of walnut it has ornate detailing and a fashionable framed faux mixed wood veneer on th,Furniture > Cabinets & Storage,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
flip-top-mahogany-console,Flip-Top Mahogany Console,<p>French style flip-top console table with pierced and scrolled carved apron and cabriole legs with carved knees. It extends into a D-ended dining table. Dual purpose apartment furnitu...</p><p><strong>Category:</strong> Early 20th Century Unknown Baroque Console Tables</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,20th Century,TRUE,Title,Default Title,,,,,ANT-DECORATIVE-085,5000,shopify,1,deny,manual,2800,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/49_13/984146/984146_l_s.jpg?width=2000&quality=90,1,Flip-Top Mahogany Console,FALSE,Flip-Top Mahogany Console | Antique Furniture Co.,French style flip-top console table with pierced and scrolled carved apron and cabriole legs with carved knees. It extends into a D-ended dining table. Dua,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
midcentury-lamp,Midcentury Lamp,"<p>Carnival glass base and paper shade. All original, authentic period vintage.</p><p><strong>Category:</strong> Vintage 1950s Table Lamps</p>",Antique Furniture Co.,Home & Garden > Lighting,Lighting,,TRUE,Title,Default Title,,,,,ANT-LIGHTING-086,5000,shopify,1,deny,manual,500,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/01_14/_p9y9073/_P9Y9073_l.jpg?width=2000&quality=90,1,Midcentury Lamp,FALSE,Midcentury Lamp | Antique Furniture Co.,"Carnival glass base and paper shade. All original, authentic period vintage.",Home & Garden > Lighting,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
midcentury-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/247/10_14/org__p9y9069_1/ORG_ORG__P9Y9069_1.jpg?width=2000&quality=90,2,Midcentury Lamp - Image 2,,,,,,,,,,,,,,,,,,,,
midcentury-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/247/10_14/org__p9y9069_1/_P9Y9069_1_s.jpg?width=2000&quality=90,3,Midcentury Lamp - Image 3,,,,,,,,,,,,,,,,,,,,
two-headed-egyptian-sphinx-sculpture,Two-Headed Egyptian Sphinx Sculpture,"<p>This two-headed Egyptian sphinx is constructed of solid wood. The wood has been treated to take on a sandy, almost marble, finish. Unlike the Greek sphinx which was a woman, the Egyp...</p><p><strong>Materials:</strong> Wood</p><p><strong>Category:</strong> 20th Century Egyptian Sculptures</p>",Antique Furniture Co.,Home & Garden > Decor > Artwork > Sculptures & Statues,Sculpture,"20th Century, Wood",TRUE,Title,Default Title,,,,,ANT-SCULPTURE-087,15000,shopify,1,deny,manual,1090,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/266/XXX_8899_1321994395_1-01.jpg?width=2000&quality=90,1,Two-Headed Egyptian Sphinx Sculpture,FALSE,Two-Headed Egyptian Sphinx Sculpture | Antique Furniture Co.,"This two-headed Egyptian sphinx is constructed of solid wood. The wood has been treated to take on a sandy, almost marble, finish. Unlike the Greek sphinx ",Home & Garden > Decor > Artwork > Sculptures & Statues,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
antique-asian-influenced-leather-hinged-screen-with-nailhead-trim,Antique Asian Influenced Leather Hinged Screen with Nailhead Trim,<p>This beautiful wood and leather gold floral on red screen has an English style with an Asian influence. Stunning!</p><p><strong>Materials:</strong> Wood</p><p><strong>Category:</strong> Antique 18th Century and Earlier British Decorative Art</p>,Antique Furniture Co.,Home & Garden > Decor,Decorative Object,"Asian, Antique, 18th Century, Wood",TRUE,Title,Default Title,,,,,ANT-DECORATIVE-088,5000,shopify,1,deny,manual,13720,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/393/XXX_8899_1349053899_1-01.jpg?width=2000&quality=90,1,Antique Asian Influenced Leather Hinged Screen with Nailhead Trim,FALSE,Antique Asian Influenced Leather Hinged Screen wit | Antique Furniture Co.,This beautiful wood and leather gold floral on red screen has an English style with an Asian influence. Stunning!,Home & Garden > Decor,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
hand-forged-wine-table,Hand-Forged Wine Table,<p>Iron forged round wine table with circular oak top.</p><p><strong>Materials:</strong> Iron</p><p><strong>Category:</strong> Late 20th Century Tables</p>,Antique Furniture Co.,Furniture > Tables,Table,"20th Century, Iron",TRUE,Title,Default Title,,,,,ANT-TABLE-089,25000,shopify,1,deny,manual,4800,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/7842/01_13/org__mg_5435/ORG_ORG__MG_5435.jpg?width=2000&quality=90,1,Hand-Forged Wine Table,FALSE,Hand-Forged Wine Table | Antique Furniture Co.,Iron forged round wine table with circular oak top.,Furniture > Tables,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
hand-forged-wine-table,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/8899/01_14/_mg_5431/_MG_5431_l.jpg?width=2000&quality=90,2,Hand-Forged Wine Table - Image 2,,,,,,,,,,,,,,,,,,,,
hand-forged-wine-table,,,,,,,,,,,,,,,,,,,,,,,,,https://a.1stdibscdn.com/archivesE/upload/7842/01_13/org__mg_5435/_MG_5435_s.jpg?width=2000&quality=90,3,Hand-Forged Wine Table - Image 3,,,,,,,,,,,,,,,,,,,,
ornate-mirror-from-india,Ornate Mirror From India,"<p>This beweled dressing mirror will make a wonderful addition to an eastern style room, with gold painted trim, jewels, and pressed tin, it is highly decorated and sits on four ball feet.</p><p><strong>Materials:</strong> Wood, Beads</p><p><strong>Category:</strong> 20th Century Indian Mirrors</p>",Antique Furniture Co.,Home & Garden > Decor > Mirrors,Mirror,"Indian, 20th Century, Wood, Beads, Ornate",TRUE,Title,Default Title,,,,,ANT-MIRROR-090,5000,shopify,1,deny,manual,500,,TRUE,TRUE,,https://a.1stdibscdn.com/archivesE/upload/8899/338/XXX_8899_1335802339_1-01.jpg?width=2000&quality=90,1,Ornate Mirror From India,FALSE,Ornate Mirror From India | Antique Furniture Co.,"This beweled dressing mirror will make a wonderful addition to an eastern style room, with gold painted trim, jewels, and pressed tin, it is highly decorat",Home & Garden > Decor > Mirrors,,,,used,TRUE,,lb,,,TRUE,,,FALSE,,,active
